demand,capacity factor criteria,power,lcoe_O,lcoe_1,lcoe_2,lcoe_3
500,0.9,1000,236.68561197636123,179.47474251614685,122.26387305593255,65.05300359571822
500,0.9,900,216.8799239248074,167.39014141061455,117.90035889642164,68.41057638222877
500,0.9,800,196.72523193565803,154.95653636748665,113.18784079931523,71.4191452311438
500,0.9,700,176.1659671001877,142.1183584780377,108.07074985588764,74.02314123373768
500,0.9,600,155.12832766243594,128.80180598630727,102.47528431017875,76.1487626340501
500,0.9,500,133.51010173705902,114.90466700695185,96.29923227684469,77.69379754673758
500,0.9,400,158.10819158892394,131.7866009179617,105.46501024699946,79.14341957603712
500,0.9,300,124.76254597552351,110.02135297230183,95.28015996908012,80.5389669658584
500,0.9,200,115.3772839076529,104.49955339549665,93.62182288334037,82.74409237118415
500,0.9,100,94.21745171614322,90.96948971703374,87.72152771792423,84.47356571881475
500,0.9,50,87.74398746772327,87.74398746772327,87.74398746772327,87.74398746772327
500,0.9,20,95.68437566603957,95.68437566603957,95.68437566603957,95.68437566603957
500,0.9,5,110.34111198194562,110.34111198194562,110.34111198194562,110.34111198194562
500,0.9,1,132.61870465787337,132.61870465787337,132.61870465787337,132.61870465787337
500,0.95,1000,236.68561197636123,179.47474251614685,122.26387305593255,65.05300359571822
500,0.95,900,216.8799239248074,167.39014141061455,117.90035889642164,68.41057638222877
500,0.95,800,196.72523193565803,154.95653636748665,113.18784079931523,71.4191452311438
500,0.95,700,176.1659671001877,142.1183584780377,108.07074985588764,74.02314123373768
500,0.95,600,155.12832766243594,128.80180598630727,102.47528431017875,76.1487626340501
500,0.95,500,133.51010173705902,114.90466700695185,96.29923227684469,77.69379754673758
500,0.95,400,158.10819158892394,131.7866009179617,105.46501024699946,79.14341957603712
500,0.95,300,124.76254597552351,110.02135297230183,95.28015996908012,80.5389669658584
500,0.95,200,115.3772839076529,104.49955339549665,93.62182288334037,82.74409237118415
500,0.95,100,94.21745171614322,90.96948971703374,87.72152771792423,84.47356571881475
500,0.95,50,93.14165635734818,91.75398840728995,90.36632045723178,88.97865250717358
500,0.95,20,95.52212497084383,95.52212497084383,95.52212497084383,95.52212497084383
500,0.95,5,109.75520289605393,109.75520289605393,109.75520289605393,109.75520289605393
500,0.95,1,132.0688254359675,132.0688254359675,132.0688254359675,132.0688254359675
500,0.99,1000,236.68561197636123,179.47474251614685,122.26387305593255,65.05300359571822
500,0.99,900,216.8799239248074,167.39014141061455,117.90035889642164,68.41057638222877
500,0.99,800,196.72523193565803,154.95653636748665,113.18784079931523,71.4191452311438
500,0.99,700,176.1659671001877,142.1183584780377,108.07074985588764,74.02314123373768
500,0.99,600,155.12832766243594,128.80180598630727,102.47528431017875,76.1487626340501
500,0.99,500,133.51010173705902,114.90466700695185,96.29923227684469,77.69379754673758
500,0.99,400,158.10819158892394,131.7866009179617,105.46501024699946,79.14341957603712
500,0.99,300,124.76254597552351,110.02135297230183,95.28015996908012,80.5389669658584
500,0.99,200,115.3772839076529,104.49955339549665,93.62182288334037,82.74409237118415
500,0.99,100,94.21745171614322,90.96948971703374,87.72152771792423,84.47356571881475
500,0.99,50,93.14165635734818,91.75398840728995,90.36632045723178,88.97865250717358
500,0.99,20,96.76300227117855,96.47233145749979,96.18166064382102,95.8909898301422
500,0.99,5,109.27413357043757,109.26298466848073,109.25183576652384,109.24068686456697
500,0.99,1,131.66458626102485,131.66253866638544,131.66049107174604,131.65844347710666
500,1.0,1000,236.68561197636123,179.47474251614685,122.26387305593255,65.05300359571822
500,1.0,900,216.8799239248074,167.39014141061455,117.90035889642164,68.41057638222877
500,1.0,800,196.72523193565803,154.95653636748665,113.18784079931523,71.4191452311438
500,1.0,700,176.1659671001877,142.1183584780377,108.07074985588764,74.02314123373768
500,1.0,600,155.12832766243594,128.80180598630727,102.47528431017875,76.1487626340501
500,1.0,500,133.51010173705902,114.90466700695185,96.29923227684469,77.69379754673758
500,1.0,400,158.10819158892394,131.7866009179617,105.46501024699946,79.14341957603712
500,1.0,300,124.76254597552351,110.02135297230183,95.28015996908012,80.5389669658584
500,1.0,200,115.3772839076529,104.49955339549665,93.62182288334037,82.74409237118415
500,1.0,100,94.21745171614322,90.96948971703374,87.72152771792423,84.47356571881475
500,1.0,50,93.14165635734818,91.75398840728995,90.36632045723178,88.97865250717358
500,1.0,20,96.76300227117855,96.47233145749979,96.18166064382102,95.8909898301422
500,1.0,5,110.14036839546155,109.95132044706165,109.76227249866166,109.57322455026174
500,1.0,1,131.62629099503073,131.61455540584737,131.60281981666395,131.5910842274806
1000,0.9,1000,118.34280598818061,99.7373712580734,81.13193652796627,62.52650179785912
1000,0.9,900,109.20140439234919,94.21254187273826,79.22367935312725,64.23481683351626
1000,0.9,800,140.39118838192633,114.06959771096409,87.74800704000187,61.42641636903958
1000,0.9,700,125.63522033403368,105.10382849694162,84.57243665984964,64.0410448227577
1000,0.9,600,110.54649879731497,95.80530579409321,81.06411279087149,66.3229197876498
1000,0.9,500,95.05409619192692,86.10310202257554,77.15210785322408,68.20111368387268
1000,0.9,400,102.15181340054463,91.27408288838843,80.39635237623219,69.51862186407595
1000,0.9,300,81.68470253368686,78.19690922751604,74.70911592134514,71.2213226151743
1000,0.9,200,83.1411502239368,79.98770105971167,76.83425189548643,73.68080273126124
1000,0.9,100,77.62374293995694,77.62374293995694,77.62374293995694,77.62374293995694
1000,0.9,50,82.02444888593146,82.02444888593146,82.02444888593146,82.02444888593146
1000,0.9,20,91.36085931734719,91.36085931734719,91.36085931734719,91.36085931734719
1000,0.9,5,103.22147795154783,103.22147795154783,103.22147795154783,103.22147795154783
1000,0.9,1,125.89609301829137,125.89609301829137,125.89609301829137,125.89609301829137
1000,0.95,1000,118.34280598818061,99.7373712580734,81.13193652796627,62.52650179785912
1000,0.95,900,154.86564111466973,122.75385160983723,90.64206210500463,58.53027260017206
1000,0.95,800,140.39118838192633,114.06959771096409,87.74800704000187,61.42641636903958
1000,0.95,700,125.63522033403368,105.10382849694162,84.57243665984964,64.0410448227577
1000,0.95,600,110.54649879731497,95.80530579409321,81.06411279087149,66.3229197876498
1000,0.95,500,95.05409619192692,86.10310202257554,77.15210785322408,68.20111368387268
1000,0.95,400,102.15181340054463,91.27408288838843,80.39635237623219,69.51862186407595
1000,0.95,300,98.4744356626242,89.52958684314258,80.58473802366099,71.63988920417938
1000,0.95,200,83.1411502239368,79.98770105971167,76.83425189548643,73.68080273126124
1000,0.95,100,82.10971318043424,80.8072055861137,79.50469799179325,78.20219039747279
1000,0.95,50,81.81687055891229,81.81687055891229,81.81687055891229,81.81687055891229
1000,0.95,20,90.7543235442935,90.7543235442935,90.7543235442935,90.7543235442935
1000,0.95,5,102.71574038974983,102.71574038974983,102.71574038974983,102.71574038974983
1000,0.95,1,125.42020269478935,125.42020269478935,125.42020269478935,125.42020269478935
1000,0.99,1000,118.34280598818061,99.7373712580734,81.13193652796627,62.52650179785912
1000,0.99,900,154.86564111466973,122.75385160983723,90.64206210500463,58.53027260017206
1000,0.99,800,140.39118838192633,114.06959771096409,87.74800704000187,61.42641636903958
1000,0.99,700,125.63522033403368,105.10382849694162,84.57243665984964,64.0410448227577
1000,0.99,600,110.54649879731497,95.80530579409321,81.06411279087149,66.3229197876498
1000,0.99,500,95.05409619192692,86.10310202257554,77.15210785322408,68.20111368387268
1000,0.99,400,102.15181340054463,91.27408288838843,80.39635237623219,69.51862186407595
1000,0.99,300,98.4744356626242,89.52958684314258,80.58473802366099,71.63988920417938
1000,0.99,200,83.1411502239368,79.98770105971167,76.83425189548643,73.68080273126124
1000,0.99,100,82.10971318043424,80.8072055861137,79.50469799179325,78.20219039747279
1000,0.99,50,83.27015943932888,82.86878755647813,82.46741567362727,82.06604379077646
1000,0.99,20,91.60467758256745,91.33225147725393,91.05982537194033,90.78739926662684
1000,0.99,5,102.33519411858192,102.32679253700923,102.3183909554366,102.30998937386398
1000,0.99,1,125.06476433872523,125.06271680624447,125.06066927376371,125.05862174128295
1000,1.0,1000,118.34280598818061,99.7373712580734,81.13193652796627,62.52650179785912
1000,1.0,900,154.86564111466973,122.75385160983723,90.64206210500463,58.53027260017206
1000,1.0,800,140.39118838192633,114.06959771096409,87.74800704000187,61.42641636903958
1000,1.0,700,125.63522033403368,105.10382849694162,84.57243665984964,64.0410448227577
1000,1.0,600,110.54649879731497,95.80530579409321,81.06411279087149,66.3229197876498
1000,1.0,500,95.05409619192692,86.10310202257554,77.15210785322408,68.20111368387268
1000,1.0,400,102.15181340054463,91.27408288838843,80.39635237623219,69.51862186407595
1000,1.0,300,98.4744356626242,89.52958684314258,80.58473802366099,71.63988920417938
1000,1.0,200,83.1411502239368,79.98770105971167,76.83425189548643,73.68080273126124
1000,1.0,100,82.10971318043424,80.8072055861137,79.50469799179325,78.20219039747279
1000,1.0,50,83.27015943932888,82.86878755647813,82.46741567362727,82.06604379077646
1000,1.0,20,91.60467758256745,91.33225147725393,91.05982537194033,90.78739926662684
1000,1.0,5,102.66903747675002,102.57742297401239,102.48580847127481,102.39419396853725
1000,1.0,1,125.03977639103482,125.02778215146263,125.01578791189044,125.00379367231831
5000,0.9,1000,63.51592056158324,60.36247139735801,57.2090222331328,54.055573068907584
5000,0.9,900,59.387448401877094,58.09879599181802,56.81014358175898,55.52149117169996
5000,0.9,800,61.32704072769514,59.503259778909666,57.67947883012418,55.85569788133868
5000,0.9,700,61.79556941985546,60.06681552267355,58.33806162549162,56.609307728309766
5000,0.9,600,61.035878639890974,59.93396249377236,58.83204634765375,57.730130201535125
5000,0.9,500,59.18040212024559,59.18040212024559,59.18040212024559,59.18040212024559
5000,0.9,400,61.751558723536235,61.31703482947478,60.882510935413315,60.44798704135181
5000,0.9,300,60.975049118882694,60.975049118882694,60.975049118882694,60.975049118882694
5000,0.9,200,64.25524757339781,64.25524757339781,64.25524757339781,64.25524757339781
5000,0.9,100,67.61488153144276,67.61488153144276,67.61488153144276,67.61488153144276
5000,0.9,50,71.24931393881755,71.24931393881755,71.24931393881755,71.24931393881755
5000,0.9,20,78.57724585340745,78.57724585340745,78.57724585340745,78.57724585340745
5000,0.9,5,90.1842825251229,90.1842825251229,90.1842825251229,90.1842825251229
5000,0.9,1,113.69235229585175,113.69235229585175,113.69235229585175,113.69235229585175
5000,0.95,1000,63.51592056158324,60.36247139735801,57.2090222331328,54.055573068907584
5000,0.95,900,67.04068461383507,62.73210924498291,58.4235338761308,54.1149585072786
5000,0.95,800,61.32704072769514,59.503259778909666,57.67947883012418,55.85569788133868
5000,0.95,700,61.79556941985546,60.06681552267355,58.33806162549162,56.609307728309766
5000,0.95,600,61.035878639890974,59.93396249377236,58.83204634765375,57.730130201535125
5000,0.95,500,62.40822324645007,61.19481636070762,59.981409474965176,58.76800258922275
5000,0.95,400,61.751558723536235,61.31703482947478,60.882510935413315,60.44798704135181
5000,0.95,300,61.2851344100507,61.12770261626266,60.97027082247463,60.81283902868656
5000,0.95,200,64.19203861188993,64.19203861188993,64.19203861188993,64.19203861188993
5000,0.95,100,67.17838697459597,67.17838697459597,67.17838697459597,67.17838697459597
5000,0.95,50,70.90263832437142,70.90263832437142,70.90263832437142,70.90263832437142
5000,0.95,20,78.15547143152176,78.15547143152176,78.15547143152176,78.15547143152176
5000,0.95,5,89.80177295469663,89.80177295469663,89.80177295469663,89.80177295469663
5000,0.95,1,113.35280781682104,113.35280781682104,113.35280781682104,113.35280781682104
5000,0.99,1000,63.51592056158324,60.36247139735801,57.2090222331328,54.055573068907584
5000,0.99,900,67.04068461383507,62.73210924498291,58.4235338761308,54.1149585072786
5000,0.99,800,68.74169233714831,64.04976915201112,59.35784596687385,54.6659227817366
5000,0.99,700,68.58011187855311,64.27645088339125,59.972789888229386,55.669128893067516
5000,0.99,600,66.49726916114467,63.353178087000096,60.20908701285557,57.06499593871097
5000,0.99,500,62.40822324645007,61.19481636070762,59.981409474965176,58.76800258922275
5000,0.99,400,63.204272358017086,61.610640804434105,60.01700925085112,58.42337769726817
5000,0.99,300,63.1317958510492,62.31651593206813,61.50123601308705,60.68595609410598
5000,0.99,200,64.2380052235212,64.20720757500766,64.17640992649403,64.14561227798046
5000,0.99,100,67.27254492744632,67.16258660591964,67.05262828439298,66.94266996286629
5000,0.99,50,70.64597695888656,70.62713989406878,70.60830282925099,70.58946576443319
5000,0.99,20,77.92152915028818,77.9027218723801,77.88391459447203,77.86510731656396
5000,0.99,5,89.53950093427926,89.53331643318286,89.52713193208642,89.52094743099002
5000,0.99,1,113.10766569297748,113.10575396710314,113.10384224122878,113.10193051535443
5000,1.0,1000,63.51592056158324,60.36247139735801,57.2090222331328,54.055573068907584
5000,1.0,900,67.04068461383507,62.73210924498291,58.4235338761308,54.1149585072786
5000,1.0,800,68.74169233714831,64.04976915201112,59.35784596687385,54.6659227817366
5000,1.0,700,68.58011187855311,64.27645088339125,59.972789888229386,55.669128893067516
5000,1.0,600,66.49726916114467,63.353178087000096,60.20908701285557,57.06499593871097
5000,1.0,500,62.40822324645007,61.19481636070762,59.981409474965176,58.76800258922275
5000,1.0,400,63.204272358017086,61.610640804434105,60.01700925085112,58.42337769726817
5000,1.0,300,63.1317958510492,62.31651593206813,61.50123601308705,60.68595609410598
5000,1.0,200,64.2380052235212,64.20720757500766,64.17640992649403,64.14561227798046
5000,1.0,100,67.27254492744632,67.16258660591964,67.05262828439298,66.94266996286629
5000,1.0,50,71.18068258373285,70.99249135344509,70.80430012315728,70.61610889286952
5000,1.0,20,77.95640438322332,77.91323332107319,77.87006225892306,77.8268911967729
5000,1.0,5,89.50843858581017,89.49378526644607,89.47913194708202,89.46447862771794
5000,1.0,1,113.08345663968736,113.07478433014418,113.06611202060108,113.05743971105801
10000,0.9,1000,53.01930585256339,53.01930585256339,53.01930585256339,53.01930585256339
10000,0.9,900,53.60371786931814,53.60371786931814,53.60371786931814,53.60371786931814
10000,0.9,800,55.29974586152768,54.86522196746623,54.430698073404734,53.996174179343285
10000,0.9,700,53.503725755744874,53.503725755744874,53.503725755744874,53.503725755744874
10000,0.9,600,54.49368130312232,54.49368130312232,54.49368130312232,54.49368130312232
10000,0.9,500,55.72707255049369,55.72707255049369,55.72707255049369,55.72707255049369
10000,0.9,400,57.38125425248231,57.38125425248231,57.38125425248231,57.38125425248231
10000,0.9,300,58.90683396424007,58.90683396424007,58.90683396424007,58.90683396424007
10000,0.9,200,60.758949960902186,60.758949960902186,60.758949960902186,60.758949960902186
10000,0.9,100,63.06270368590759,63.06270368590759,63.06270368590759,63.06270368590759
10000,0.9,50,66.88544927653528,66.88544927653528,66.88544927653528,66.88544927653528
10000,0.9,20,73.86945685058846,73.86945685058846,73.86945685058846,73.86945685058846
10000,0.9,5,85.65847623773735,85.65847623773735,85.65847623773735,85.65847623773735
10000,0.9,1,109.63698131930822,109.63698131930822,109.63698131930822,109.63698131930822
10000,0.95,1000,55.93751167340705,54.72410478766459,53.51069790192216,52.29729101617971
10000,0.95,900,55.800556589185945,54.88477541286891,53.968994236551914,53.05321306023493
10000,0.95,800,55.29974586152768,54.86522196746623,54.430698073404734,53.996174179343285
10000,0.95,700,54.57029327942974,54.10640552248602,53.64251776554238,53.17863000859869
10000,0.95,600,54.787130222810866,54.629698429022845,54.47226663523481,54.31483484144677
10000,0.95,500,55.63464496832707,55.63464496832707,55.63464496832707,55.63464496832707
10000,0.95,400,57.3374458972412,57.3374458972412,57.3374458972412,57.3374458972412
10000,0.95,300,58.633256153935776,58.61756312024516,58.601870086554534,58.586177052863896
10000,0.95,200,60.41420015884124,60.41420015884124,60.41420015884124,60.41420015884124
10000,0.95,100,62.74908040727124,62.74908040727124,62.74908040727124,62.74908040727124
10000,0.95,50,66.5704920209951,66.5704920209951,66.5704920209951,66.5704920209951
10000,0.95,20,73.50723559309694,73.50723559309694,73.50723559309694,73.50723559309694
10000,0.95,5,85.32300062004214,85.32300062004214,85.32300062004214,85.32300062004214
10000,0.95,1,109.34615215557062,109.34615215557062,109.34615215557062,109.34615215557062
10000,0.99,1000,55.93751167340705,54.72410478766459,53.51069790192216,52.29729101617971
10000,0.99,900,55.800556589185945,54.88477541286891,53.968994236551914,53.05321306023493
10000,0.99,800,56.56912547074072,54.97549391715773,53.38186236357476,51.78823080999176
10000,0.99,700,57.41415990360214,55.82408518859048,54.23401047357883,52.64393575856723
10000,0.99,600,56.45399371010362,55.63871379112258,54.823433872141514,54.00815395316043
10000,0.99,500,56.19808943278741,55.9667719285378,55.7354544242882,55.50413692003864
10000,0.99,400,57.390849037031685,57.36005138851809,57.32925374000451,57.298456091490884
10000,0.99,300,59.27423079818074,58.98698538066781,58.699739963154876,58.41249454564197
10000,0.99,200,60.28781891433631,60.25702126582267,60.226223617309095,60.19542596879552
10000,0.99,100,62.59213990459058,62.56607509854421,62.540010292497854,62.513945486451505
10000,0.99,50,66.35716434948267,66.3413928137421,66.32562127800153,66.30984974226095
10000,0.99,20,73.3413513382782,73.32439359146154,73.30743584464487,73.29047809782823
10000,0.99,5,85.10700946046988,85.10082501955873,85.09464057864756,85.08845613773642
10000,0.99,1,109.13712760033098,109.13524983364589,109.13337206696083,109.1314943002757
10000,1.0,1000,55.93751167340705,54.72410478766459,53.51069790192216,52.29729101617971
10000,1.0,900,59.94788571986526,57.38846964832086,54.829053576776474,52.26963750523209
10000,1.0,800,56.56912547074072,54.97549391715773,53.38186236357476,51.78823080999176
10000,1.0,700,57.41415990360214,55.82408518859048,54.23401047357883,52.64393575856723
10000,1.0,600,56.45399371010362,55.63871379112258,54.823433872141514,54.00815395316043
10000,1.0,500,56.19808943278741,55.9667719285378,55.7354544242882,55.50413692003864
10000,1.0,400,57.390849037031685,57.36005138851809,57.32925374000451,57.298456091490884
10000,1.0,300,60.60507293096318,59.809747761549815,59.0144225921364,58.219097422723024
10000,1.0,200,60.28781891433631,60.25702126582267,60.226223617309095,60.19542596879552
10000,1.0,100,62.80039514580012,62.68904236873124,62.577689591662384,62.46633681459354
10000,1.0,50,66.55055344533294,66.45911913911216,66.36768483289144,66.2762505266707
10000,1.0,20,73.37206852308223,73.32848573875907,73.28490295443588,73.2413201701127
10000,1.0,5,85.08281280206084,85.06812212732568,85.0534314525905,85.03874077785531
10000,1.0,1,109.110081432141,109.1033685705768,109.09665570901255,109.08994284744837
